名称,発生場所,発生年月日,当事者種別,事故内容,事故類型,所轄警察署,経度,緯度
自転車事故,西伯郡大山町安原,2015/10/22,軽乗用×自転車,重傷事故,車両相互,八橋署,133.4406046,35.47162005
自転車事故,米子市皆生温泉四丁目,2015/10/15,普通乗用×自転車,軽傷事故,車両相互,米子署,133.360787,35.45675607
自転車事故,米子市東福原二丁目,2015/11/6,普通乗用×自転車,軽傷事故,車両相互,米子署,133.343177,35.44034652
自転車事故,米子市両三柳,2015/11/9,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3132663,35.45531845
歩行者事故,鳥取市気高町宝木,2015/11/12,軽乗用×歩行者,重傷事故,人対車両,浜村署,134.0794243,35.51606534
歩行者事故,倉吉市海田東町,2015/10/30,自転車×歩行者,軽傷事故,人対車両,倉吉署,133.8449958,35.45845382
歩行者事故,倉吉市米田町,2015/11/4,軽乗用×歩行者,重傷事故,人対車両,倉吉署,133.8427846,35.42746118
歩行者事故,倉吉市旭田町,2015/11/2,軽乗用×歩行者,軽傷事故,人対車両,倉吉署,133.8177868,35.4354033
歩行者事故,東伯郡琴浦町別所,2015/10/11,普通貨物×歩行者,重傷事故,人対車両,八橋署,133.6617835,35.50705433
歩行者事故,米子市東福原八丁目,2015/11/7,軽乗用×歩行者,軽傷事故,人対車両,米子署,133.3496199,35.4523887
歩行者事故,米子市旗ヶ崎五丁目,2015/10/14,軽乗用×軽貨物,軽傷事故,車両相互,米子署,133.3104929,35.44089109
歩行者事故,米子市中島２丁目,2015/9/22,軽乗用×歩行者,重傷事故,人対車両,米子署,133.3501068,35.4339253
歩行者事故,米子市皆生温泉三丁目,2015/11/25,普通乗用×歩行者,軽傷事故,人対車両,米子署,133.3617276,35.45781573
歩行者事故,日野郡日南町新屋,2015/11/19,普通貨物×歩行者,重傷事故,人対車両,黒坂署,133.1936168,35.10652334
全事故,西伯郡大山町名和,2014/12/19,普通乗用×普通乗用,重傷事故,車両相互,高速隊,133.5066932,35.50153143
全事故,境港市外江町,2015/5/17,軽乗用×軽乗用,軽傷事故,車両相互,境港署,133.212023,35.52584421
全事故,岩美郡岩美町陸上,2015/8/15,普通乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.3656927,35.59980956
全事故,米子市兼久,2015/10/10,軽乗用×普通乗用,重傷事故,車両相互,米子署,133.3629505,35.40826305
全事故,米子市糀町二丁目,2015/10/15,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3386398,35.42898925
全事故,米子市安倍,2015/10/15,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3066712,35.44254263
全事故,米子市淀江町佐陀,2015/10/24,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.3970049,35.44591042
全事故,米子市皆生新田二丁目,2015/10/27,普通乗用×原付車,軽傷事故,車両相互,米子署,133.3695065,35.45178326
全事故,西伯郡南部町東町,2015/10/28,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3412272,35.37994359
全事故,米子市皆生三丁目,2015/11/1,軽乗用×自転車×自転車,軽傷事故,車両相互,米子署,133.3642034,35.44838775
全事故,米子市長砂町,2015/11/1,自動二輪×普通乗用,重傷事故,車両相互,米子署,133.3560047,35.41684949
全事故,米子市末広町,2015/11/4,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3333097,35.42363192
全事故,日野郡江府町大字大河原,2015/11/4,普通乗用×歩行者,重傷事故,人対車両,黒坂署,133.5495558,35.34582869
全事故,日野郡日野町濁谷,2015/11/6,軽乗用×軽貨物,重傷事故,車両相互,黒坂署,133.4407169,35.21585659
全事故,倉吉市海田西町1丁目,2015/11/7,軽乗用×普通乗用,軽傷事故,車両相互,倉吉署,133.8445368,35.46365756
全事故,鳥取市江津,2015/11/9,普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2137196,35.52230183
全事故,西伯郡伯耆町大殿,2015/11/9,普通乗用×自転車,重傷事故,車両相互,黒坂署,133.4000975,35.38676608
全事故,米子市西福原九丁目,2015/11/10,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.3384308,35.45593283
全事故,境港市美保町,2015/11/11,軽乗用×軽乗用,軽傷事故,車両相互,境港署,133.2474691,35.51968915
全事故,鳥取市杉崎,2015/11/13,原付車×歩行者,軽傷事故,人対車両,鳥取署,134.2480258,35.46560421
全事故,鳥取市里仁,2015/11/14,軽乗用×原付車,軽傷事故,車両相互,鳥取署,134.1871864,35.50210896
全事故,境港市蓮池町,2015/11/15,普通乗用×歩行者,重傷事故,人対車両,境港署,133.2242063,35.53937168
全事故,米子市淀江町西原,2015/11/16,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.4244391,35.45694868
全事故,鳥取市国府町国分寺,2015/11/17,普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.260493,35.46798107
全事故,鳥取市気高町北浜1丁目,2015/11/18,軽乗用×軽乗用,軽傷事故,車両相互,浜村署,134.0456385,35.51381593
全事故,米子市角盤町一丁目,2015/11/18,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3323422,35.43170166
全事故,米子市淀江町今津,2015/11/19,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.4312835,35.4658688
全事故,米子市末広町,2015/11/19,普通乗用×歩行者,軽傷事故,人対車両,米子署,133.3329537,35.42205873
全事故,米子市両三柳,2015/11/19,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3218667,35.45578614
全事故,米子市立町三丁目,2015/11/20,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3251813,35.43586437
全事故,鳥取市気高町八束水,2015/11/21,普通貨物×軽乗用×軽乗用,軽傷事故,車両相互,浜村署,134.027368,35.51843369
全事故,鳥取市伏野,2015/11/22,軽乗用×普通貨物,軽傷事故,車両相互,鳥取署,134.1441885,35.52517922
全事故,米子市東福原七丁目,2015/11/22,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3510718,35.44785714
全事故,米子市車尾南１丁目,2015/11/22,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3575054,35.42731876
全事故,鳥取市里仁,2015/11/23,軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.1849628,35.50137091
全事故,鳥取市富安2丁目,2015/11/25,軽乗用×自転車,重傷事故,車両相互,鳥取署,134.2266646,35.49239956
全事故,鳥取市正蓮寺,2015/11/25,普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2428136,35.47383718
全事故,日野郡日野町根雨,2015/11/25,普通乗用×歩行者,重傷事故,人対車両,黒坂署,133.4413878,35.24238486
全事故,鳥取市賀露町北４丁目,2015/11/26,普通乗用×相手なし,死亡事故,車両単独,鳥取署,134.1863978,35.53842263
全事故,鳥取市湖山町北２丁目,2015/11/27,普通乗用×自動二輪,軽傷事故,車両相互,鳥取署,134.1727114,35.51894423
全事故,鳥取市古海,2015/11/27,軽貨物×普通乗用,重傷事故,車両相互,鳥取署,134.2087304,35.49758002
全事故,倉吉市海田西町1丁目,2015/11/27,普通乗用×歩行者,軽傷事故,人対車両,倉吉署,133.8440083,35.46216515
全事故,米子市上後藤5丁目,2015/11/27,軽乗用×軽貨物,軽傷事故,車両相互,米子署,133.31516,35.44839265
全事故,米子市上福原五丁目,2015/11/27,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3524648,35.44748126
全事故,鳥取市雲山,2015/11/29,普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2416593,35.47566375
全事故,鳥取市秋里,2015/11/30,軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2130187,35.51307411
全事故,東伯郡湯梨浜町大字田後,2015/11/30,軽貨物×軽乗用,軽傷事故,車両相互,倉吉署,133.864386,35.4834059
全事故,倉吉市新町1丁目,2015/11/30,普通乗用×歩行者,軽傷事故,人対車両,倉吉署,133.823923,35.43271283
全事故,東伯郡北栄町松神,2015/11/30,普通乗用×普通貨物,軽傷事故,車両相互,倉吉署,133.7948124,35.48598106
全事故,米子市西福原二丁目,2015/11/30,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3413859,35.44101543
全事故,米子市両三柳,2015/11/30,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3331573,35.45538426
全事故,米子市日ノ出町１丁目,2015/11/30,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3364389,35.4354033
全事故,東伯郡湯梨浜町大字佐美,2015/12/1,対象外当事者×軽乗用,軽傷事故,車両相互,倉吉署,133.8637173,35.45359722
全事故,倉吉市大塚,2015/12/2,原付車×歩行者,軽傷事故,人対車両,倉吉署,133.8385316,35.47615277
全事故,米子市博労町1丁目,2015/12/2,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3389944,35.4289319
全事故,西伯郡日吉津村日吉津,2015/12/2,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3824716,35.44545346
全事故,境港市外江町,2015/12/2,軽乗用×自転車,死亡事故,車両相互,境港署,133.2120608,35.52587095
全事故,倉吉市大正町,2015/12/3,普通乗用×軽乗用,軽傷事故,車両相互,倉吉署,133.8216128,35.43478278
全事故,米子市皆生五丁目,2015/12/3,普通乗用×歩行者,軽傷事故,人対車両,米子署,133.3610872,35.44657669
全事故,米子市両三柳,2015/12/3,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3264824,35.44920512
全事故,鳥取市伏野,2015/12/4,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.1387729,35.52544527
全事故,鳥取市古海,2015/12/4,普通乗用×歩行者,重傷事故,人対車両,鳥取署,134.2034557,35.49592227
全事故,倉吉市見日町,2015/12/5,普通乗用×歩行者,重傷事故,人対車両,倉吉署,133.8393886,35.43873781
全事故,東伯郡北栄町弓原,2015/12/5,軽乗用×普通乗用,軽傷事故,車両相互,倉吉署,133.8145658,35.498713
全事故,東伯郡北栄町由良宿,2015/12/5,大型貨物×軽貨物,軽傷事故,車両相互,倉吉署,133.7562083,35.49163347
全事故,倉吉市和田,2015/12/5,軽乗用×普通乗用,軽傷事故,車両相互,倉吉署,133.8099508,35.44651551
全事故,米子市諏訪,2015/12/5,軽乗用×軽貨物×中型貨物,軽傷事故,車両相互,米子署,133.3863072,35.39416791
全事故,鳥取市千代水4丁目,2015/12/6,普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.1923681,35.51723732
全事故,鳥取市安長,2015/12/6,軽乗用×自転車,軽傷事故,車両相互,鳥取署,134.2032037,35.51323331
全事故,鳥取市鍛治町,2015/12/7,軽乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2346627,35.49958135
全事故,米子市旗ヶ崎二丁目,2015/12/7,軽貨物×軽乗用,軽傷事故,車両相互,米子署,133.3190136,35.43518275
全事故,米子市富益町,2015/12/7,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.2807317,35.47673833
全事故,西伯郡伯耆町溝口,2015/12/7,普通乗用×軽貨物,軽傷事故,車両相互,黒坂署,133.4325816,35.35064913
全事故,八頭郡智頭町山根,2015/12/8,軽乗用×中型貨物,死亡事故,車両相互,智頭署,134.2275071,35.2599845
全事故,米子市旗ヶ崎六丁目,2015/12/8,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3134283,35.43710819
全事故,鳥取市元町,2015/12/9,軽貨物×軽乗用,軽傷事故,車両相互,鳥取署,134.2281946,35.49981618
全事故,鳥取市青谷町亀尻,2015/12/9,軽乗用×歩行者,死亡事故,人対車両,浜村署,133.9859102,35.50500353
全事故,鳥取市気高町浜村,2015/12/9,軽乗用×普通乗用,重傷事故,車両相互,浜村署,134.0547259,35.51816267
全事故,米子市道笑町四丁目,2015/12/9,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.346534,35.42355787
全事故,米子市旗ヶ崎二丁目,2015/12/9,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3164831,35.43856124
全事故,米子市両三柳,2015/12/9,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3152796,35.45333258
全事故,鳥取市伏野,2015/12/10,軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.1441861,35.52518987
全事故,鳥取市幸町,2015/12/10,普通乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2170444,35.49629154
全事故,東伯郡北栄町妻波,2015/12/10,軽貨物×普通乗用,軽傷事故,車両相互,倉吉署,133.7367294,35.47315452
全事故,西伯郡日吉津村大字富吉,2015/12/10,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3718352,35.43671487
全事故,米子市道笑町四丁目,2015/12/10,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3476388,35.42512046
全事故,鳥取市幸町,2015/12/11,軽乗用×普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2174935,35.49598084
全事故,鳥取市今町２丁目,2015/12/11,対象外当事者×普通乗用,軽傷事故,車両相互,鳥取署,134.2234825,35.49559284
全事故,鳥取市行徳,2015/12/11,軽乗用×歩行者,重傷事故,人対車両,鳥取署,134.2225164,35.49874619
全事故,鳥取市茶町２０２,2015/12/11,軽乗用×歩行者,重傷事故,人対車両,鳥取署,134.2305468,35.501692
全事故,東伯郡湯梨浜町大字久留,2015/12/11,普通乗用×歩行者,重傷事故,人対車両,倉吉署,133.8640857,35.48879415
全事故,倉吉市耳,2015/12/11,対象外当事者×普通乗用,軽傷事故,車両相互,倉吉署,133.7751067,35.37872286
全事故,東伯郡湯梨浜町大字田後,2015/12/11,軽乗用×歩行者,軽傷事故,人対車両,倉吉署,133.8553872,35.48230337
全事故,米子市福市,2015/12/11,軽貨物×軽乗用,重傷事故,車両相互,米子署,133.3740656,35.39820146
全事故,鳥取市千代水2丁目,2015/12/12,軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2021336,35.51645998
全事故,鳥取市湖山町北6丁目,2015/12/12,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.1820887,35.5187391
全事故,倉吉市上井町１丁目,2015/12/12,普通乗用×歩行者×歩行者,死亡事故,人対車両,倉吉署,133.8495984,35.45298519
全事故,東伯郡湯梨浜町大字長和田,2015/12/12,軽乗用×歩行者,軽傷事故,人対車両,倉吉署,133.8764732,35.46307134
全事故,米子市米原五丁目,2015/12/12,原付車×普通乗用,軽傷事故,車両相互,米子署,133.3293647,35.44543826
全事故,倉吉市山根,2015/12/13,普通乗用×軽乗用,軽傷事故,車両相互,倉吉署,133.8493841,35.44906065
全事故,鳥取市末広温泉町,2015/12/14,軽貨物×歩行者,軽傷事故,人対車両,鳥取署,134.2320833,35.49421462
全事故,米子市水浜,2015/12/14,軽乗用×歩行者,軽傷事故,人対車両,米子署,133.3917323,35.40277356
全事故,倉吉市大原,2015/12/15,軽乗用×軽貨物×軽貨物,軽傷事故,車両相互,倉吉署,133.8579148,35.41133217
全事故,東伯郡北栄町瀬戸,2015/12/15,普通貨物×普通乗用,軽傷事故,車両相互,倉吉署,133.7720365,35.4841836
全事故,米子市二本木,2015/12/15,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3892109,35.44255832
全事故,鳥取市雲山,2015/12/16,軽乗用×軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2380908,35.47378074
全事故,鳥取市天神町,2015/12/16,軽貨物×普通乗用,軽傷事故,車両相互,鳥取署,134.2213505,35.49274491
全事故,東伯郡北栄町西園,2015/12/17,軽貨物×普通乗用,軽傷事故,車両相互,倉吉署,133.7739194,35.49832142
全事故,米子市米原8丁目,2015/12/17,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.330816,35.45004014
全事故,米子市夜見町,2015/12/17,軽乗用×軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3080771,35.46767288
全事故,鳥取市松並町２丁目,2015/12/18,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2184982,35.51645793
全事故,東伯郡琴浦町出上,2015/12/18,中型貨物×軽貨物,重傷事故,車両相互,八橋署,133.6335271,35.5022001
全事故,東伯郡湯梨浜町大字久留,2015/12/19,軽乗用×軽乗用,軽傷事故,車両相互,倉吉署,133.8642298,35.48881852
全事故,倉吉市下田中町,2015/12/20,普通乗用×軽乗用,軽傷事故,車両相互,倉吉署,133.844499,35.42816529
全事故,倉吉市河北町,2015/12/20,普通乗用×自転車,軽傷事故,車両相互,倉吉署,133.8448299,35.46379978
全事故,米子市石井,2015/12/20,軽乗用×歩行者,軽傷事故,人対車両,米子署,133.3449703,35.40480016
全事故,鳥取市吉方温泉４丁目,2015/12/21,軽乗用×自転車,軽傷事故,車両相互,鳥取署,134.239258,35.48752567
全事故,境港市昭和町,2015/12/21,軽貨物×軽乗用,軽傷事故,車両相互,境港署,133.2474858,35.54494334
全事故,鳥取市賀露町南１丁目,2015/12/22,普通乗用×相手なし,軽傷事故,車両単独,鳥取署,134.1872915,35.52624244
全事故,八頭郡八頭町奥谷,2015/12/22,軽乗用×歩行者,死亡事故,人対車両,郡家署,134.255183,35.41385303
全事故,倉吉市和田,2015/12/23,普通乗用×軽貨物×軽乗用,軽傷事故,車両相互,倉吉署,133.8124171,35.43913178
全事故,米子市米原7丁目,2015/12/23,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.3295398,35.44751364
全事故,日野郡日野町本郷,2015/12/23,軽乗用×歩行者,死亡事故,人対車両,黒坂署,133.4307031,35.23771229
全事故,鳥取市湖山町東4丁目,2015/12/24,軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.1920023,35.51709297
全事故,鳥取市湯所町１丁目,2015/12/25,軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2378586,35.51350639
全事故,東伯郡湯梨浜町大字長江,2015/12/25,軽乗用×軽乗用,重傷事故,車両相互,倉吉署,133.8693105,35.47728194
全事故,東伯郡琴浦町大字笠見,2015/12/26,軽貨物×相手なし,重傷事故,車両単独,高速隊,133.6793855,35.48686723
全事故,東伯郡湯梨浜町大字藤津,2015/12/28,軽貨物×普通乗用軽乗用,死亡事故,車両相互,倉吉署,133.9095779,35.47710471
全事故,倉吉市河原町,2015/12/28,軽貨物×軽乗用,軽傷事故,車両相互,倉吉署,133.8093586,35.42972132
全事故,倉吉市巌城1,2015/12/28,軽乗用×普通乗用,軽傷事故,車両相互,倉吉署,133.8387135,35.44168624
全事故,東伯郡北栄町東園,2015/12/28,軽貨物×自転車,軽傷事故,車両相互,倉吉署,133.7840353,35.48715605
死亡事故,鳥取市賀露町北４丁目,2015/11/26,普通乗用×相手なし,死亡事故,車両単独,鳥取署,134.1863978,35.53842263
死亡事故,八頭郡八頭町奥谷,2015/12/22,軽乗用×歩行者,死亡事故,人対車両,郡家署,134.255183,35.41385303
死亡事故,八頭郡智頭町山根,2015/12/8,軽乗用×中型貨物,死亡事故,車両相互,智頭署,134.2275071,35.2599845
死亡事故,鳥取市青谷町亀尻,2015/12/9,軽乗用×歩行者,死亡事故,人対車両,浜村署,133.9859102,35.50500353
死亡事故,倉吉市上井町１丁目,2015/12/12,普通乗用×歩行者×歩行者,死亡事故,人対車両,倉吉署,133.8495984,35.45298519
死亡事故,東伯郡湯梨浜町大字藤津,2015/12/28,軽貨物×普通乗用×軽乗用,死亡事故,車両相互,倉吉署,133.9095779,35.47710471
死亡事故,境港市外江町,2015/12/2,軽乗用×自転車,死亡事故,車両相互,境港署,133.2120608,35.52587095
死亡事故,日野郡日野町本郷,2015/12/23,軽乗用×歩行者,死亡事故,人対車両,黒坂署,133.4307031,35.23771229
自転車事故,鳥取市富安2丁目,2015/11/25,軽乗用×自転車,重傷事故,車両相互,鳥取署,134.2266646,35.49239956
自転車事故,鳥取市安長,2015/12/6,軽乗用×自転車,軽傷事故,車両相互,鳥取署,134.2032037,35.51323331
自転車事故,鳥取市松並町２丁目,2015/12/18,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2184982,35.51645793
自転車事故,鳥取市吉方温泉４丁目,2015/12/21,軽乗用×自転車,軽傷事故,車両相互,鳥取署,134.239258,35.48752567
自転車事故,倉吉市河北町,2015/12/20,普通乗用×自転車,軽傷事故,車両相互,倉吉署,133.8448299,35.46379978
自転車事故,東伯郡北栄町東園,2015/12/28,軽貨物×自転車,軽傷事故,車両相互,倉吉署,133.7840353,35.48715605
自転車事故,米子市東福原七丁目,2015/11/22,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3510718,35.44785714
自転車事故,米子市両三柳,2015/11/19,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3218667,35.45578614
自転車事故,米子市糀町二丁目,2015/10/15,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3386398,35.42898925
自転車事故,米子市皆生三丁目,2015/11/1,軽乗用×自転車×自転車,軽傷事故,車両相互,米子署,133.3642034,35.44838775
自転車事故,西伯郡南部町東町,2015/10/28,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3412272,35.37994359
自転車事故,米子市末広町,2015/11/4,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3333097,35.42363192
自転車事故,境港市外江町,2015/12/2,軽乗用×自転車,死亡事故,車両相互,境港署,133.2120608,35.52587095
自転車事故,西伯郡伯耆町大殿,2015/11/9,普通乗用×自転車,重傷事故,車両相互,黒坂署,133.4000975,35.38676608
歩行者事故,鳥取市杉崎,2015/11/13,原付車×歩行者,軽傷事故,人対車両,鳥取署,134.2480258,35.46560421
歩行者事故,鳥取市伏野,2015/12/4,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.1387729,35.52544527
歩行者事故,鳥取市古海,2015/12/4,普通乗用×歩行者,重傷事故,人対車両,鳥取署,134.2034557,35.49592227
歩行者事故,鳥取市湖山町北6丁目,2015/12/12,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.1820887,35.5187391
歩行者事故,鳥取市行徳,2015/12/11,軽乗用×歩行者,重傷事故,人対車両,鳥取署,134.2225164,35.49874619
歩行者事故,鳥取市茶町２０２,2015/12/11,軽乗用×歩行者,重傷事故,人対車両,鳥取署,134.2305468,35.501692
歩行者事故,鳥取市鍛治町,2015/12/7,軽乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2346627,35.49958135
歩行者事故,鳥取市末広温泉町,2015/12/14,軽貨物×歩行者,軽傷事故,人対車両,鳥取署,134.2320833,35.49421462
歩行者事故,八頭郡八頭町奥谷,2015/12/22,軽乗用×歩行者,死亡事故,人対車両,郡家署,134.255183,35.41385303
歩行者事故,鳥取市青谷町亀尻,2015/12/9,軽乗用×歩行者,死亡事故,人対車両,浜村署,133.9859102,35.50500353
歩行者事故,倉吉市海田西町1丁目,2015/11/27,普通乗用×歩行者,軽傷事故,人対車両,倉吉署,133.8440083,35.46216515
歩行者事故,倉吉市見日町,2015/12/5,普通乗用×歩行者,重傷事故,人対車両,倉吉署,133.8393886,35.43873781
歩行者事故,倉吉市大塚,2015/12/2,原付車×歩行者,軽傷事故,人対車両,倉吉署,133.8385316,35.47615277
歩行者事故,東伯郡湯梨浜町大字久留,2015/12/11,普通乗用×歩行者,重傷事故,人対車両,倉吉署,133.8640857,35.48879415
歩行者事故,倉吉市上井町１丁目,2015/12/12,普通乗用×歩行者×歩行者,死亡事故,人対車両,倉吉署,133.8495984,35.45298519
歩行者事故,東伯郡湯梨浜町大字田後,2015/12/11,軽乗用×歩行者,軽傷事故,人対車両,倉吉署,133.8553872,35.48230337
歩行者事故,東伯郡湯梨浜町大字長和田,2015/12/12,軽乗用×歩行者,軽傷事故,人対車両,倉吉署,133.8764732,35.46307134
歩行者事故,倉吉市新町1丁目,2015/11/30,普通乗用×歩行者,軽傷事故,人対車両,倉吉署,133.823923,35.43271283
歩行者事故,米子市末広町,2015/11/19,普通乗用×歩行者,軽傷事故,人対車両,米子署,133.3329537,35.42205873
歩行者事故,米子市皆生五丁目,2015/12/3,普通乗用×歩行者,軽傷事故,人対車両,米子署,133.3610872,35.44657669
歩行者事故,米子市水浜,2015/12/14,軽乗用×歩行者,軽傷事故,人対車両,米子署,133.3917323,35.40277356
歩行者事故,米子市石井,2015/12/20,軽乗用×歩行者,軽傷事故,人対車両,米子署,133.3449703,35.40480016
歩行者事故,境港市蓮池町,2015/11/15,普通乗用×歩行者,重傷事故,人対車両,境港署,133.2242063,35.53937168
歩行者事故,日野郡日野町根雨,2015/11/25,普通乗用×歩行者,重傷事故,人対車両,黒坂署,133.4413878,35.24238486
歩行者事故,日野郡日野町本郷,2015/12/23,軽乗用×歩行者,死亡事故,人対車両,黒坂署,133.4307031,35.23771229
歩行者事故,日野郡江府町大字大河原,2015/11/4,普通乗用×歩行者,重傷事故,人対車両,黒坂署,133.5495558,35.34582869
